id,title,href,text,date_time
111,Центробанк установил факты манипулирования на рынке фьючерсных контрактов,https://www.interfax.ru/business/866641,"Москва. 6 октября. INTERFAX.RU - Банк России установил факты манипулирования рынком в период с 30 марта 2021 года по 25 февраля 2022 года на организованных торгах фьючерсными контрактами на сахар-сырец (SUGR-10.21, SUGR-3.22, SUGR-5.22), на обыкновенные акции ПАО ""МТС"" (MTSI-12.21) и на обыкновенные акции ПАО ""Ростелеком"" (RTKM-9.21). Об этом сообщается на сайте регулятора.Сделки с фьючерсными контрактами, заключенные между двумя физлицами по предварительному соглашению, привели к существенным отклонениям объема торгов в 100% случаев.Сделки совершались физлицом с согласия другого физлица, передавшего ему управление своим счетом. При этом оформленные надлежащим образом полномочия на взаимодействие с профучастником рынка ценных бумаг у физлица от имени другого физлица отсутствовали.Согласно выводам проверки, проведенной регулятором, эти сделки относятся к манипулированию рынком в соответствии с законом ""О противодействии неправомерному использованию инсайдерской информации и манипулированию рынком и о внесении изменений в отдельные законодательные акты Российской Федерации"", так как был нарушен установленный в нем запрет.Банк России направил физлицам-нарушителям обязательные для исполнения предписания о недопущении аналогичных нарушений в дальнейшем. В отношении них также приняты меры в рамках административного производства.В адрес профессиональных участников рынка ценных бумаг, чьими клиентами являются физлица-нарушители, направлены предписания о приостановлении совершения сделок и проведения операций на организованных торгах по поручениям этих клиентов, представленным брокеру с помощью программно-технических средств, используемых для подачи торговых поручений клиентов по сети интернет.Банк России обращает внимание клиентов профучастников рынка ценных бумаг на риски передачи третьим лицам личных данных (логинов и паролей), касающихся взаимодействия с профучастником.",2022-10-06T16:09
112,Большая часть российского бизнеса в 2023 году будет освобождена от плановых проверок,https://www.interfax.ru/business/865965,"Москва. 3 октября. INTERFAX.RU - В 2023 году в России не будут проводить плановые проверки предприятий и организаций, деятельность которых не отнесена к категориям чрезвычайно высокого и высокого риска, а также объектов которых не являются опасными производственным объектами II класса опасности и гидротехническими сооружениями II класса,.Как сообщила пресс-служба правительства, такое постановление подписал премьер-министр Михаил Мишустин.Постановление касается федерального, регионального и муниципального видов контроля, осуществление которых регулируется законом ""О государственном контроле"". Этим законом, вступившим в силу в июле 2021 года, введен рискориентированный подход при осуществлении надзорной деятельности. То есть частота проведения проверок напрямую зависит от категории риска, к которой отнесен объект контроля. Всего законом установлено шесть категорий рисков.""Организации, объекты которых отнесены к категориям умеренного, среднего и значительного риска, освобождены от плановых проверок в следующем году"", - говорится в пресс-релизе.Постановление дает возможность представителям бизнеса, в отношении которого планируется проверка, обратиться в контрольный орган с просьбой о провести профилактический визит. Визит отличается от проверок тем, что по результатам такого мероприятия нет штрафов и наказания.""Эта практика активно используется в текущем году в условиях моратория на плановые и внеплановые проверки, который действует до конца 2022 года. С начала года их доля в общем количестве контрольных мероприятий составила 80%, в то время как в аналогичном периоде прошлого года этот показатель приближался к 5%"", - говорится в сообщении.Это постановление подготовлено в рамках исполнения поручения президента Владимира Путина, который в июне 2022 года в ходе Петербургского экономического форума предложил отказаться от большинства плановых проверок компаний, деятельность которых не связана с высокими рисками причинения вреда. По итогам форума он поручил правительству к 15 октября 2022 года обеспечить подготовку следующего этапа реформы контрольно-надзорной деятельности, предусматривающего отмену проверок компаний, деятельность которых не связана с высокими рисками причинения вреда.",2022-10-03T10:42
113,"ОПЕК+ согласовали России новую квоту в 10,5 млн б/с при актуальной добыче 9,9 млн б/с",https://www.interfax.ru/business/866482,"Москва. 5 октября. INTERFAX.RU - Россия сейчас добывает 9,9 млн баррелей нефти в сутки, новая квота страны по соглашению ОПЕК+ составит 10,5 млн, сообщил телеканалу ""Россия 24"" вице-премьер Александр Новак.""Россия сегодня частично не выполняет квоту относительно тех квот, которые установлены были соглашением. На август квота (РФ - ИФ) составляла 11 млн баррелей в сутки, Россия добывает 9,9 млн баррелей нефти в сутки. Наш вклад в общее сокращение фактически на сегодняшний день действует. Наша квота будет сокращена с 11 млн до 10,5 млн баррелей в сутки. Для нашей нефтедобывающей отрасли остается еще предел для повышения добычи около 500-600 тыс. баррелей в сутки, и конечное, многое будет зависеть от развития ситуации на мировых рынках"", - сказал он.Он также высказал мнение, что страны ОПЕК+ в реальности снизят добычу, поскольку у них нет свободных производственных мощностей.""Будет реальное сокращение, потому что есть ряд стран, которые недовыполняли относительно своих квот, которые были распределены. То есть у них нет свободных производственных мощностей, чтобы в сегодняшних условиях быстро нарастить. Конечно, при условии дополнительных инвестиций на протяжении какого-то времени эти объемы могут быть восполнены. Есть ряд стран, у которых квоты выполняются в полном объеме, есть потенциал. Относительно общей суммарной добычи будет снижение, а квоты будут снижены на 2 млн баррелей в сутки, начиная с ноября"", - сказал вице-премьер.Реальное сокращение нефтедобычи странами ОПЕК+ составит 1-1,1 млн баррелей в сутки, считает саудовский министр энергетики принц Абдулазиз бен Сальман.",2022-10-05T19:22
114,Глава нефтетрейдера Vitol допустил сокращение поставок ОПЕК+ из-за ситуации со спросом,https://www.interfax.ru/business/866283,"Москва. 4 октября. INTERFAX.RU - Нынешний спрос на нефть в мире вызывает беспокойство, заявил главный исполнительный директор крупнейшего в мире нефтетрейдера Vitol Рассел Харди в ходе форума Energy Intelligence в Лондоне.По его словам, это указывает на возможность того, что страны ОПЕК+ объявят о сокращении поставок, сообщает агентство Bloomberg.""Завтра состоится встреча ОПЕК+, на которой, вероятно, начнутся размышления о том, не является ли предложение слишком обильным для текущих рыночных условий, - сказал Харди. - В настоящее время спрос явно вызывает озабоченность"".Заседание министерского мониторингового комитета ОПЕК+ (JMMC), а также министерская встреча пройдут 5 октября в Вене в очном формате. С марта 2020 года они проходили в виде видеоконференций.Страны ОПЕК+ могут рассмотреть вопрос о снижении квот до 2 млн баррелей в сутки, в свою очередь пишет агентство Bloomberg со ссылкой на делегатов. Ранее сообщалось о возможном снижении квот на 0,5-1,5 млн б/с.",2022-10-04T19:54
115,Модернизация НПЗ Esmeraldas сэкономит Эквадору $700 млн в год,https://www.interfax.ru/business/866075,"Москва. 3 октября. INTERFAX.RU - Petroecuador и Минестерство энергетики и горнодобывающей промышленности Эквадора объявили международный тендер на модернизацию, расширение и внедрение процесса глубокой нефтепереработки на заводe Esmeraldas на тихоокеанском побережье.В Petroecuador рассчитывают, что за счет модернизации НПЗ Эквадор сможет прекратить импорт примерно 54 тысяч баррелей нефтепродуктов в сутки, а бюджет на импорт топлива сократится на $700 млн в год. Кроме того, местный рынок получит продукцию стандарта Евро-5.Финансирование проекта должен будет взять на себя победитель тендера.Мощность Esmeraldas, который является крупнейшим из трех НПЗ в стране, составляет 110 тысяч баррелей в сутки.",2022-10-03T17:48
116,"Минфин перечислил НРД 4,9 млрд руб. для выплаты купона по евробондам ""Россия-2042""",https://www.interfax.ru/business/866349,"Москва. 5 октября. INTERFAX.RU - Минфин в соответствии с указом президента РФ от 22 июня перечислил в Национальный расчетный депозитарий (НРД) 4,9 млрд рублей (эквивалент $84,4 млн) для выплаты купонного дохода по суверенным еврооблигациям со сроком погашения в 2042 году, сообщило министерство в среду.НРД, выступающий платежным агентом, средства получил, таким образом, обязательства по обслуживанию государственных ценных бумаг РФ исполнены в полном объеме, говорится в сообщении.Президентским указом от 22 июня утвержден новый порядок обслуживания внешнего суверенного долга. По новой схеме все выплаты по суверенным еврооблигациям РФ осуществляются в рублях. В конце июня Минфин перечислил НРД рубли для выплаты купонного дохода по трем выпускам евробондов в рамках этой схемы - это выпуски ""Россия-2027"", ""Россия-2047"" и ""Россия-2028"". В сентябре министерство уже перечислило НРД выплаты в рублях по номинированным в долларах евробондам с погашением в 2023, 2043, 2029, 2035 и 2030 годах.Владельцев евробондов Минфин разделил на три группы в зависимости от того, через какую инфраструктуру учитываются права владения.Первая группа - инвесторы, которые хранят бумаги на счетах депо в НРД или его российских субдепозитариях, таким владельцам выплаты будут поступать в обычном режиме, дополнительных действий от них не потребуется.Вторую группу формируют владельцы еврооблигаций, бумаги которых хранятся в российском депозитарии, который сам является депонентом вышестоящего иностранного депозитария. Им средства будут доводиться НРД через российские депозитарии, минуя иностранных посредников, после раскрытия информации о количестве учитываемых бумаг в отношении своих депонентов.Третья группа - инвесторы, чьи бумаги хранятся непосредственно в иностранных депозитариях. Предназначенные им средства зачисляются в НРД на специальный рублевый счет (счет типа ""И""). Средства на таком счете будут индексироваться по текущему рыночному курсу валюты номинала до момента фактических расчетов с владельцами. Инвесторам из этой группы придется самостоятельно обратиться в НРД или организацию-посредник и представить документарное подтверждение прав собственности на еврооблигации.Министр финансов Антон Силуанов ранее отмечал, что иностранные инвесторы на фоне санкционных рисков пока сдержанно относятся к возможности получать выплаты в рублях по суверенным еврооблигациям РФ.""Сдержанное очень отношение, поскольку министерство финансов, как и ряд других наших органов, попало под санкции, и взаимодействие с министерством финансов является риском для иностранных держателей долга. Поэтому мы видим очень, как сказать, сдержанное отношение к взаимодействию по получению купонного дохода по облигациям"", - сообщил он на прошлой неделе.",2022-10-05T11:30
117,Николай Иванов из Evraz стал CFO НЛМК,https://www.interfax.ru/business/866165,"Москва. 4 октября. INTERFAX.RU - Вице-президентом группы НЛМК по финансам (CFO) назначен Николай Иванов, который до 30 сентября был CFO Evraz, сообщила пресс-служба НЛМК.Прежний вице-президент НЛМК по финансам Шамиль Курмашов стал советником CEO компании.Президент и предправления НЛМК Григорий Федоришин через пресс-службу назвал приоритетными задачами Иванова адаптацию финансовой инфраструктуры к изменению рынков продаж, создание новой диверсифицированной структуры внешнего финансирования, а также дальнейшее повышение качества и уровня автоматизации данных и финансового планирования.Иванов 30 сентября вышел из совета директоров Evraz и покинул компанию. Должность вице-президента Evraz по финансам он занимал с ноября 2016 года. До этого он с 2013 года работал в компании ""Вымпелком"", более 10 лет проработал ""ТНК-BP"", занимая в ней различные должности, в том числе первого заместителя исполнительного вице-президента компании по разведке и добыче.",2022-10-04T11:13
118,"Нефть Brent подешевела до $88,9 за баррель после скачка цены накануне",https://www.interfax.ru/business/865444,"Москва. 29 сентября. INTERFAX.RU - Цены на нефть демонстрируют умеренное снижение утром в четверг после резкого подъема по итогам торгов в среду, вызванного опасениями сокращения добычи в США из-за приближающегося урагана ""Иэн"".Стоимость ноябрьских фьючерсов на сорт Brent на лондонской бирже ICE Futures к 8:12 по московскому времени в четверг составляет $88,86 за баррель, что на $0,46 (0,52%) ниже цены на закрытие предыдущей сессии. По итогам торгов в среду эти контракты выросли в цене на $3,05 (3,5%), до $89,32 за баррель.Цена фьючерсов на нефть WTI на ноябрь на электронных торгах Нью-Йоркской товарной биржи (NYMEX) составляет к этому времени $81,71 за баррель, что на $0,46 (0,57%) ниже итогового значения предыдущей сессии. К закрытию прошлой сессии стоимость этих контрактов подскочила на $3,65 (4,7%), до $82,15 за баррель.Ураган четвертой категории ""Иэн"" достиг юго-восточного побережья американского штата Флорида. Максимальная скорость ветра в эпицентре - 150 миль в час (240 км/ч), свыше 2 млн жителей штата остаются без света, во многих поселениях введен комендантский час, пишет NBC News.В Мексиканском заливе приостановили работу нефтедобывающие мощности объемом около 190 тыс. баррелей в сутки, что составляет порядка 11% всей добычи в регионе, согласно официальным данным.Дополнительную поддержку рынку оказал опубликованный накануне отчет Минэнерго США. По данным ведомства, коммерческие запасы нефти в стране на прошлой неделе уменьшились на 215 тыс. баррелей, тогда как аналитики в среднем ждали роста запасов на 2 млн баррелей.Товарные запасы бензина снизились на 2,42 млн баррелей, дистиллятов - на 2,89 млн баррелей. Эксперты ожидали роста на 500 тыс. и 600 тыс. баррелей соответственно.Тем временем внимание рынка постепенно переключается на приближающееся заседание ОПЕК+, которое состоится 5 октября. Аналитики не исключают, что альянс может принять решение о значительном сокращении добычи нефти из-за падения цен.",2022-09-29T08:51
119,"Объем торгов драгметаллами на Мосбирже в сентябре вырос до 13,1 млрд рублей",https://www.interfax.ru/business/866274,"Москва. 4 октября. INTERFAX.RU - Суммарный объем торгов драгоценными металлами на ""Московской бирже"" в сентябре составил 13,11 млрд рублей, следует из материалов биржи.Это на 6% больше, чем в августе, и на 19% больше, чем в сентябре прошлого года.В натуральном выражении объем торгов золотом в сентябре составил 4 тонны (против 3,5 тонны в августе и 2,6 тонны в сентябре прошлого года), серебром – 9,3 тонны (против 9,6 тонны и 3,7 тонны соответственно).Всего за январь-сентябрь объем торгов драгметаллами составил 79,56 млрд рублей, что в 2,1 раза меньше, чем за аналогичный период прошлого года.""Московская биржа"" начала торговлю золотом и серебром с октября 2013 года. В 2016-2017 годах среднемесячный объем торгов составлял примерно 10 млрд рублей, в 2020 году он оказался в среднем на уровне около 4 млрд рублей, а в 2021 году – свыше 17 млрд рублей.",2022-10-04T18:23
120,Societe Generale возглавит руководитель инвестиционно-банковского бизнеса банка,https://www.interfax.ru/business/865767,"Москва. 30 сентября. INTERFAX.RU - Главным исполнительным директором Societe Generale SA будет назначен Славомир Крупа, который сейчас возглавляет инвестиционно-банковское подразделение банка, пишет The Wall Street Journal со ссылкой на информированные источники.Он займет этот пост после ухода нынешнего CEO Societe Generale Фредерика Удеа, контракт которого заканчивается в мае 2023 года. К моменту своего ухода Удеа проведет на посту главы банка 15 лет.Крупа был назначен руководителем инвестиционно-банковского бизнеса Societe Generale в 2021 году. До этого он возглавлял подразделение банка в Северной и Южной Америке.С начала 2022 года капитализация Societe Generale снизилась на 32%.",2022-09-30T19:50
121,"Газопровод ""Сила Сибири"" из РФ в КНР заработал после профилактики",https://www.interfax.ru/business/865632,"Москва. 30 сентября. INTERFAX.RU - Газопровод из России в Китай ""Сила Сибири"" начал работу в четверг после недельной профилактики, сообщил ""Газпром"".""Плановые профилактические работы на газопроводе ""Сила Сибири"" завершены. Транспортировка газа, как и планировалось, сегодня возобновлена"", - говорится в сообщении российской компании.В 2021 году осенняя профилактика на ""Силе Сибири"" также проводилась в течение недели в конце сентября.Поставки российского газа в Китай с Чаяндинского месторождения в Якутии по ""Силе Сибири"" начались в конце 2019 года, первые пять лет отводятся на наращивание объемов до 38 млрд куб. м в год. В 2021 году ""Газпром"" поставил в КНР по этой магистрали 10,39 млрд куб. м, на 390 млн кубометров превысив контрактные значения.В ближайшие месяцы к поставкам по магистрали подключится Ковыктинское месторождение в Иркутской области, с начала 2023 года ""Сила Сибири"" должна обеспечить новое увеличение прокачки согласно графику наращивания поставок.",2022-09-30T09:08
122,"Акционеры ""Русала"" одобрили выплату первых с 2017 года дивидендов",https://www.interfax.ru/business/865745,"Москва. 30 сентября. INTERFAX.RU - Внеочередное собрание акционеров ""Русала"" поддержало рекомендацию совета директоров о выплате дивидендов за первую половину 2022 года в размере $0,02 на акцию, говорится в сообщении компании.Общий объем выплат, исходя из размера уставного капитала ""Русала"", может составить около $304 млн. Дивдоходность выплаты - около 3%.Отсечкой по дивидендам является 17 октября 2022 г.Решение о дивидендах поддержало 94,3% голосов участников собрания.Эта выплата станет первой для ""Русала"" с 2017 года. Тогда алюминиевая компания перечислила акционерам $0,0197 на акцию (всего около $300 млн).Ожидается, что после утверждения акционерами промежуточный дивиденд поступит регистратору в Гонконге до 3 ноября. Текущая геополитическая ситуация и законодательные изменения в различных юрисдикциях могут повлиять или задержать получение денежных средств, поясняла ранее компания. Средства поступят в долларах или эквиваленте в рублях на дату выплаты.Ранее вопрос о дивидендах, который несколько раз поднимал Sual Partners Виктора Вексельберга и его партнеров (контролирует 25,72% ""Русала""), не удавалось провести через совет директоров ""Русала"", в котором доминируют топ-менеджеры компании, представители En+ и согласованные OFAC независимые директора. На собрании акционеров инициатива о дивидендах набирала около 32% голосов и не проходила.Sual мотивировал необходимость дивидендов тем, что в 2021 году финансовые показатели достигли рекордных за всю историю значений, а маржинальность превысила показатель 2017 года, по итогам которого компания в последний раз выплачивала дивиденды. По оценке Sual Partners, в соответствии с дивидендной политикой ОК ""Русал"" могла выплатить $528 млн дивидендов за 2021 г.""Русал"" объяснял, что продолжает фокусироваться на сокращении долговой нагрузки, связанной с приобретением доли в ""Норильском никеле"", а также готовится к реализации программы масштабной перестройки алюминиевых заводов в Сибири, которая оценивается в сумму порядка 380 млрд руб.""Русал"" в I полугодии увеличил EBITDA на 37% к аналогичному периоду 2021 года, до $1,8 млрд. Выручка компании составила $7,153 млрд, увеличившись на 31%. Чистая прибыль ""Русала"" уменьшилась на 17% год к году, до $1,68 млрд. Свободный денежный поток от операционной деятельности оказался отрицательным и составил минус $958 млн (против $666 млн годом ранее), что было вызвано увеличением оборотного капитала.Основным акционером ""Русала"" (57%) является En+ Group. Sual Partners владеет 25,72% ""Русала"". Free float ""Русала"" - 17,4%.",2022-09-30T17:59
123,Минтруда пообещало индексировать пенсии по старости выше уровня инфляции,https://www.interfax.ru/russia/865416,"Средняя пенсия тогда составит 21 864 рубляМосква. 28 сентября. INTERFAX.RU - Страховые пенсии по старости для неработающих россиян с 1 января 2023 года будут проиндексированы еще на 4,8%, что позволит увеличить их средний размер до 21 864 рублей, выше уровня инфляции 2022 года, сообщил через пресс-службу глава Минтруда Антон Котяков.""Ежегодно индексация пенсий проводится с 1 января. В условиях высокой инфляции 2022 года было принято решение провести поэтапное повышение пенсий для того, чтобы поддержать доходы пожилых граждан с учетом роста цен. С 1 июня страховые и социальные пенсии по поручению президента были проиндексированы на 10%. С 1 января предлагается повысить страховые пенсии еще на 4,8%, что обеспечит прибавку в среднем в размере тысячи рублей. Таким образом суммарное повышение страховых пенсий за год превысит 15%, что больше прогнозного уровня инфляции 2022 года (12,4%)"", - сказал министр.Годовой рост пенсий должен составить 15,28%, уточнили в министерстве. Таким образом, с 1 января 2023 года средний размер пенсий по старости вырастет до 21 864 рублей.С 1 января 2022 года средняя пенсия составляет 19 017 рублей, после проведенной в июле индексации ее размер вырос до 20 864 рублей, напомнили в ведомстве.При этом всего в бюджете Социального фонда на выплату пенсий заложено более 9,5 трлн рублей, из которых 9 трлн приходится на страховые пенсии.""Проект бюджета Фонда пенсионного и социального страхования РФ (Социального фонда России) на 2023 год и на плановый период 2024 и 2025 годов накануне был внесен правительством РФ в Государственную думу. С 1 января 2023 года Социальный фонд будет обеспечивать все меры поддержки и страховые выплаты, за которые сегодня отвечают Пенсионный фонд и Фонд социального страхования"", - говорится в сообщении.",2022-09-28T21:45
124,"Продажи легковых машин и LCV в России в сентябре снизились на 59,6%",https://www.interfax.ru/business/866594,"Москва. 6 октября. INTERFAX.RU - В России в сентябре 2022 года продажи легковых автомобилей и LCV снизились на 59,6% в годовом измерении и составили 46 698 штук, сообщила Ассоциация европейского бизнеса.В январе-сентябре 2022 года в стране был продан 506 661 автомобиль, что ниже показателя за тот же период 2021 года на 59,8%.К августу 2022 года рынок легковых машин и LCV вырос на 12%.Поддержку рынку, в частности, продолжали оказывать анонсированные Минпромторгом в середине июля меры господдержки общим объемом более 20 млрд рублей. В их число входят традиционно популярные программы льготного автокредитования и лизинга. По льготным автокредитам субсидируемая из федерального бюджета скидка составляет до 20% от стоимости автомобиля, для жителей Дальнего Востока - 25%. Базовая скидка по программе льготного лизинга составляет 10% от стоимости машины (но не более 500 тысяч руб.)Основными бенефициарами госпрограмм в легковом и LCV-сегментах автопрома являются отечественные ""АвтоВАЗ"", УАЗ и ""ГАЗ"". Кроме того, в периметр господдержки в сентябре были включены китайские кроссоверы Haval Jolion, которые собираются на российском заводе китайского автопроизводителя.Наибольшая доля среди иностранных компаний на российском авторынке в сентябре осталась за южнокорейским брендом Hyundai - 8,6% против 12,1% годом ранее (при падении продаж в 3,5 раза, до 4003 штук).Среди европейских брендов преодолеть отметку в 1000 проданных на смог лишь французский Renault, реализовавший 1,32 тысячи машин, заняв долю в 2,8% (-3,7 п.п.).Закономерно продолжилось падение продаж европейских и азиатских брендов, приостановивших деятельность в России или заявивших о прекращении операций на местном рынке. Так, группа Toyota, объявившая в сентябре о закрытии завода в Петербурге, продала в сентябре в России только 212 машин против 11 986 штук годом ранее.Менее 100 автомобилей за прошлый месяц было продано такими заметными в прошлом игроками авторынка, как Suzuki, Subaru, Volvo, Land Rover, Porsche и другими.На этом фоне ""АвтоВАЗ"" закономерно сохранил лидерство по объему продаж и нарастил долю до 44,2% - на 0,9 п.п. выше, чем в августе, и почти втрое выше, чем годом ранее, когда продажи компании значительно ""просели"" под давлением дефицита чипов.Самой популярной у россиян легковой моделью в сентябре осталась Lada Granta, перезапущенная ""АвтоВАЗом"" в производство летом в упрощенной версии. В сентябре компания реализовала в России 13 421 такую модель (+15,9% к августу и почти в 3,5 раза больше г/г). На втором месте - Lada Niva (рост в 1,5 и 2,2 раза соответственно).Российские автомобилестроительные группы ""ГАЗ"" и ""Соллерс"" в сентябре заняли 3-е и 6-е место по количеству проданных автомобилей.По данным АЕБ, на трех российских автопроизводителей в сентябре приходилось 58,2% рынка легковых автомобилей и LCV против 56,7% в августе и 24% в сентябре 2021 года.",2022-10-06T13:09
125,"ФНБ в сентябре сократился на 1,08 трлн рублей до 10,79 трлн рублей",https://www.interfax.ru/business/866644,"Москва. 6 октября. INTERFAX.RU - Объем Фонда национального благосостояния на 1 октября составил 10 792,186 млрд рублей (эквивалент $187,975 млрд), или 8,1% ВВП, прогнозируемого на 2022 год, сообщил Минфин.На 1 сентября ФНБ составил 11 869,9 млрд рублей (эквивалент $196,627 млрд), или 8,9% ВВП, прогнозируемого на 2022 год. Таким образом, за сентябрь он сократился на 1,078 трлн рублей.Объем ликвидных активов фонда в сентябре снизился до эквивалента 7 524,36 млрд рублей, или $131,057 млрд (5,6% прогнозируемого в соответствии с законом о бюджете ВВП) месяцем ранее.На отдельных счетах по учету средств ФНБ в Банке России на 1 октября было размещено 49 189 млн евро, 5 313,3 млн фунтов стерлингов, 768 258 млн японских иен, 309 720,1 млн китайских юаней, а также 554 911 кг золота в обезличенной форме и 264,3 млн рублей.Сокращение объема фонда связано, по-видимому, в частности, с курсовой переоценкой. Так, курсовая разница по номинированным в иностранной валюте активам фонда и переоценка стоимости золота за период с 1 января по 30 сентября составила отрицательную величину - минус 3,3 трлн рублей. В том числе: в иностранной валюте - минус 2,588 трлн рублей, в золоте - минус 635,772 млрд рублей, по средствам, размещенным в евробонды Украины, - минус 50,639 млрд рублей, по номинированным в иностранной валюте ценным бумагам российских эмитентов - минус 25,328 млрд рублей.В сентябре 4,607 млрд рублей были размещены в облигации государственной корпорации ""Фонд содействия реформированию жилищно-коммунального хозяйства"" для финансирования инфраструктурного проекта ""Программа финансирования строительства, реконструкции и модернизации объектов инфраструктуры за счет средств ""Фонда содействия реформированию жилищно-коммунального хозяйства"", полученных из средств Фонда национального благосостояния"".ВТБ купил за счет средств ФНБ, ранее привлеченных на субординированный депозит, облигации ГК "" Российские автомобильные дороги"" на 400 млн рублей.ВЭБ.РФ в прошлом месяце досрочно возвратил с депозитов часть средств, размещенных в 2016-2020 годах, для финансирования проектов: КЖЦ-1 (125,4 млн рублей), КЖЦ-2 (138,9 млн рублей).На депозитах в ВЭБ.РФ размещено 528,449 млрд рублей, в евробонды Украины - $3 млрд, в ценные бумаги российских эмитентов - 314,357 млрд рублей и $2,221 млрд, в привилегированные акции кредитных организаций - 328,992 млрд рублей, на субординированных депозитах ВТБ и Газпромбанка - 138,434 млрд рублей, в обыкновенные акции Сбербанка - 1,232 трлн рублей, ""Аэрофлота"" - 53,439 млрд рублей, ""ДОМ.РФ"" - 50 млрд рублей, в привилегированные акции РЖД - 250 млрд рублей, в облигации АО ""Авиакомпания ""Сибирь"" - 11,852 млрд рублей, ГТЛК - 58,334 млрд рублей, ""Уральские авиалинии"" - 2,299 млрд рублей.Финансовый результат от размещения средств фонда на счетах в иностранной валюте в Банке России, пересчитанного в доллары, за период с 15 декабря 2021 года по 30 сентября 2022 года составил отрицательную величину - минус $200,5 млн, что эквивалентно минус 11,512 млрд рублей.В сентябре в федеральный бюджет поступили доходы от размещения средств фонда на депозитах в ВЭБ.РФ в сумме 10,35 млрд рублей, что эквивалентно $178 млн.Совокупный доход от размещения средств фонда в разрешенные финансовые активы, за исключением средств на счетах в Банке России, составил 34,307 млрд рублей, что эквивалентно $526,6 млн.",2022-10-06T16:08
